id,zhh,zhh_pron,is_r18,chs,en,register,intent
L1048,放圮,fong3 pe5,0,摆烂/放pea/躺平/放弃/放弃治疗/消极/懒散,give up/I don`t care anymore/I`m done/checked out/whatever/over it/slack off,Colloquial,state
L1049,攤屍,taan1 si1,0,摆烂/放pea/躺平/放弃/放弃治疗/消极/懒散,give up/I don`t care anymore/I`m done/checked out/whatever/over it/slack off,Colloquial,state
L1050,拼䠋,pun2 pe5,0,摆烂/放pea/躺平/放弃/放弃治疗/消极/懒散,give up/I don`t care anymore/I`m done/checked out/whatever/over it/slack off,Colloquial,state
L1051,擦鞋仔,caat3 haai4 zai2,0,擦鞋仔/马屁精/拍马屁/奉承者/帮人擦鞋,kissass/brown noser/flatterer/sycophant,Colloquial,state/Profession
L1052,擦鞋,caat3 haai4 ,0,拍马屁/奉承/擦鞋,flatter/bootlick/toady,Colloquial,state/Behavior
L1053,舐屎眼,laai2 si2 ngaan5,0,拍马屁/奉承/擦鞋,flatter/bootlick/toady,slang,state
L1054,發脾氣,faat3 pei4 hei3,0,发疯/抓狂/疯掉/耍脾气/生气,manic/go mad/Get mad/Pissed off,Colloquial,Emotional expression
L1055,閪口閪面,hai1 hau2 hai1 min6,1,黑脸/生气/不爽,bitch faced/angry/unhappy,Colloquial,Emotional state
L1056,發脾四,faat3 pei4 sei3,0,发疯/抓狂/疯掉/耍脾气/生气,manic/go mad/Get mad/Pissed off,Colloquial,Emotional expression
L1057,發老脾,faat3 lou5 pei2,0,发疯/抓狂/疯掉/耍脾气/生气,manic/go mad/Get mad/Pissed off,Colloquial,Emotional expression
L1058,發爛渣,faat3 laan6 zaa1,0,发疯/抓狂/疯掉/耍脾气/生气,manic/go mad/Get mad/Pissed off,Colloquial,Emotional expression
L1059,發狼戾,faat3 long1 lai2,0,发疯/抓狂/疯掉/耍脾气/生气,manic/go mad/Get mad/Pissed off,Colloquial,Emotional expression
L1060,掬氣,guk1 hei3,0,生气/憋气/受气,angry/moody,Colloquial,Emotional expression
L1061,發啷厲,faat3 long1 lai2,0,发疯/抓狂/疯掉/耍脾气/生气,manic/go mad/Get mad/Pissed off,Colloquial,Emotional expression
L1062,忟薑,mang2 goeng1,0,情绪低/容易发脾气的人,loose the temper/angry/unhappy,Colloquial,Emotional state
L1063,成嚿忟薑咁,sing4 gau6 mang2 goeng1 gam2,0,情绪低/像个容易发脾气的人,loose the temper/angry/unhappy,Colloquial,Emotional state
L1064,發忟憎,faat3 mang2 zang2 ,0,发疯/抓狂/疯掉/耍脾气/生气/情绪失控,manic/go mad/Get mad/Pissed off,Colloquial,Emotional expression
L1065,發𤷪𤺧,faat3 mang2 zang2 ,0,发疯/抓狂/疯掉/耍脾气/生气/情绪失控,manic/go mad/Get mad/Pissed off,Colloquial,Emotional expression
L1066,走漏,zau2 lau6,0,揭发/披露/曝光/暴露/揭露,expose/uncover/unmask/reveal/disclosure,Colloquial,describe
L1067,篤爆,duk1 baau3,0,揭发/披露/曝光/暴露/揭露,expose/uncover/unmask/reveal/disclosure,Colloquial,describe
L1068,講穿,gong2 cyun1 ,0,揭发/披露/曝光/暴露/揭露,expose/uncover/unmask/reveal/disclosure,Colloquial,describe
L1069,揭穿,kit3 cyun1,0,揭发/披露/曝光/暴露/揭露,expose/uncover/unmask/reveal/disclosure,Colloquial,describe
L1070,揭發,kit3 faat3 ,0,揭发/披露/曝光/暴露/揭露,expose/uncover/unmask/reveal/disclosure,Colloquial,describe
L1071,洩露,sit3 lou6,0,揭发/披露/曝光/暴露/揭露,expose/uncover/unmask/reveal/disclosure,Colloquial,describe
L1072,洩漏,sit3 lau6,0,揭发/披露/曝光/暴露/揭露,expose/uncover/unmask/reveal/disclosure,Colloquial,describe
L1073,踢爆,tek3 baau3,0,揭发/披露/曝光/暴露/揭露,expose/uncover/unmask/reveal/disclosure,Colloquial,describe
L1074,誣蔑,mou4 mit6,0,诽谤/诋毁/泼脏水,slander/libel,Colloquial,describe
L1075,毀謗,wai2 pong5,0,诽谤/诋毁/泼脏水,slander/libel,Colloquial,describe
L1076,讒害,caam4 hoi6,0,诽谤/诋毁/泼脏水,slander/libel,Colloquial,describe
L1077,赖,laai6,0,责怪/赖皮/违背/否认/赖账/责备,blame/rascally/renege,Colloquial,describe
L1078,栽贓嫁祸,caap3 zong1 gaa3 wo6,0,陷害别人/泼脏水/设局陷害/嫁祸他人,framing someone/frame/set someone up,Formal,describe
L1079,咪嘈,mai5 cou4,0,不要说话/别说话/闭嘴/省省吧/别吵/不要吵/别烦/不要闹/闭嘴/住口,Shut up/Don't argue/Don't bother/Don't make a fuss/Piss off/Knock it off/hush hush/shut your mouth,Colloquial,
L1080,咪撚嘈,mai5 nan2 cou4,1,不要说话/别说话/闭嘴/省省吧/别吵/不要吵/别烦/不要闹/闭嘴/住口,Shut up/Don't argue/Don't bother/Don't make a fuss/Piss off/Knock it off/hush hush/shut your mouth,Colloquial,
L1081,唔好嘈,m4 hou3 cou4,0,不要说话/别说话/闭嘴/省省吧/别吵/不要吵/别烦/不要闹/闭嘴/住口,Shut up/Don't argue/Don't bother/Don't make a fuss/Piss off/Knock it off/hush hush/shut your mouth,Colloquial,
L1082,唔好講嘢,m4 hou3 gong2 je5,0,不要说话/别说话/闭嘴/省省吧/别吵/不要吵/别烦/不要闹/闭嘴/住口,Shut up/Don't argue/Don't bother/Don't make a fuss/Piss off/Knock it off/hush hush/shut your mouth,Colloquial,
L1083,冇講嘢,mou5 gong2 je5,0,不要说话/别说话/闭嘴/省省吧/别吵/不要吵/别烦/不要闹/闭嘴/住口,Shut up/Don't argue/Don't bother/Don't make a fuss/Piss off/Knock it off/hush hush/shut your mouth,Colloquial,
L1084,咪講嘢,mai5 gong2 je5,0,不要说话/别说话/闭嘴/省省吧/别吵/不要吵/别烦/不要闹/闭嘴/住口/咪讲嘢,Shut up/Don't argue/Don't bother/Don't make a fuss/Piss off/Knock it off/hush hush/shut your mouth,Colloquial,
L1085,咪出聲,mai5 ceot1 sing1,0,不要说话/别说话/闭嘴/省省吧/别吵/不要吵/别烦/不要闹/闭嘴/住口/咪出声,Shut up/Don't argue/Don't bother/Don't make a fuss/Piss off/Knock it off/hush hush/shut your mouth,Colloquial,
L1086,冇出聲,mou5 ceot1 sing1,0,不要说话/别说话/闭嘴/省省吧/别吵/不要吵/别烦/不要闹/闭嘴/住口/冇出声,Shut up/Don't argue/Don't bother/Don't make a fuss/Piss off/Knock it off/hush hush/shut your mouth,Colloquial,
L1087,唔好出聲,m4 hou3 ceot1 sing1,0,不要说话/别说话/闭嘴/省省吧/别吵/不要吵/别烦/不要闹/闭嘴/住口/唔好出声,Shut up/Don't argue/Don't bother/Don't make a fuss/Piss off/Knock it off/hush hush/shut your mouth,Colloquial,
L1088,冇柒出聲,mou5 cat6 ceot1 sing1,1,不要说话/别说话/闭嘴/省省吧/别吵/不要吵/别烦/不要闹/闭嘴/住口/冇7出声,Shut up/Don't argue/Don't bother/Don't make a fuss/Piss off/Knock it off/hush hush/shut your mouth,Colloquial,
L1089,講呢啲,gong2 nei1 dik6,0,那么客气干什么/讲呢D,Why be so polite,Colloquial,Catchphrase
L1090,冇鬼出聲,mou5 gwai2 ceot1 sing1,0,不要说话/别说话/闭嘴/省省吧/别吵/不要吵/别烦/不要闹/闭嘴/住口/冇7出声,Shut up/Don't argue/Don't bother/Don't make a fuss/Piss off/Knock it off/hush hush/shut your mouth,Colloquial,
L1091,弊,bai6,0,该死/出大事了/跌倒/王八蛋/完了/完蛋了/倒霉了/扑街/糟糕了/糟糕/出大事/失败了/玩完/糟了/弊,I'm screwed/I'm fucked/I'm doomed/I'm done/I'm finished/I'm toast/it's over/I'm in trouble/I'm dead/I'm so dead/I'm out of luck/down on my luck /bad luck/unlucky/shit/oh shit/holy shit/damn/god damn it/damn it/fuck /fuck me/fuck this/oh my god/omg/what the hell/what the fuck,Colloquial,Catchphrase
L1092,大劑,daai6 zai1,0,该死/出大事了/完了/完蛋了/倒霉了/扑街/糟糕了/糟糕/出大事/出事了/糟了/惨了,Oh shit/oh no/This is fucked up/We’re fucked/We’re in trouble/,Colloquial,Catchphrase
L1093,唔係你估,m4 hai6 nei5 gu2,0,不然你以为呢/唔系你古,What do you think,Colloquial,Catchphrase
L1094,你理得我吖,nei5 lei5 dak1 ngo5 aa3,0,你管我/你理得我啊,Don't worry about me,Colloquial,Catchphrase
L1095,都喺果句,dou1 hai2 gwo2 geoi3,0,还是那句话/都系果句,As I said before,Colloquial,Catchphrase
L1096,心翳,sam1 ai3,0,心塞/胸闷/有心事/不痛快,uncomfortable/hard feelings/chest pain/chest distress,Colloquial,Feeling
L1097,心口翳,sam1 hau2 ai3,0,心塞/胸闷/有心事/不痛快,uncomfortable/hard feelings/chest pain/chest distress,Colloquial,Feeling
L1098,胸悶,hung1 mun6,0,心塞/胸闷/有心事/不痛快,uncomfortable/hard feelings/chest pain/chest distress,Colloquial,Feeling
L1099,心噏,sam1 ai3,0,心塞/胸闷/有心事/不痛快/,uncomfortable/hard feelings/chest pain/chest distress,Colloquial,Feeling
L1100,斷正,tyun5 zeng3,0,做错事/被揭发/被穿帮/被抓包/被逮个正着/被抓个正着/正好被人发现/正好被人抓住/刚好让人给抓到/活该,mistake/caught dead/Exposed/Caught red handed/deserve it,Colloquial,
L1101,報應,bou3 jing3,0,因果报应/报应,karma/retribution,Colloquial,
L1102,現眼報,jin6 ngaan5 bou3,0,因果报应/报应,karma/retribution,Colloquial,
L1103,惡有惡報,ok3 jau5 ok3 bou3,0,因果报应/报应,karma/retribution,Colloquial,
L1104,五雷轟頂,ng5 leoi4 gwang1 ding2,0,因果报应/报应,karma/retribution,slang,
L1105,生仔冇屎窟 ,sang1 zai2 mou5 si2 fat1,0,因果报应/报应,karma/retribution,slang,
L1106,點鬼樣行,dim2 gwai2 joeng6 haang4,0,怎么去/怎样去/怎么走/点鬼样行,how to get there,Colloquial,
L1107,揦手唔成势,laa2 sau2 m4 sing4 sai3,0,未做好应对准备/手忙脚乱/棘手/笨手笨脚,awkward/in a dilemma/unprepared to handle/all thumbs,slang,
L1108,棘手,kik1 sau2,0,未做好应对准备/难搞/棘手/麻烦/废脑/伤脑,thorny/intractable/difficult,Colloquial,
L1109,三分顏色上大紅,saam1 fan1 ngaan4 sik1 soeng5 daai6 hung4,0,不自量力/不知自量/给他一寸，他就会得寸进尺/给根杆你还爬的挺快/实力不够又得意忘形/实力不够充专家/少少成就以为自己很厉害/以为自己很牛逼/得寸进尺/别太过分/蹬鼻子上脸/给点阳光就灿烂/给点好脸色就得意忘形/得意忘形,give him an inch and he will take a mile/push your luck/Don’t overdo it/Don’t get cocky/You get carried away too easily,Chinese proverbs ,
L1110,攤凍,taan1 dung3,0,放凉/冷却/摊冷/摊冻,cool down,Colloquial,
L1111,𠺘碗,long2 wun2,0,水简单清洗器皿/涮碗/冲碗/把碗涮洗干净/冲一冲,wash the dishes,Colloquial,
L1112,𠺘口盅,long2 hau2 zung1 ,0,漱口杯,rinsing mug,Colloquial,
L1113,嘥氣,saai1 hei3,0,嘥气/浪费口舌/白费劲/白费力气/算了吧/徒劳无功/浪费力气/多此一举/浪费口水,What a waste of breath/ waste of breath/It’s a waste of breath/It’s no use talking,Colloquial,Complaints / Frustration / Giving up on communication
L1114,嘥gas,saai1 gas,0,嘥气/浪费口舌/白费劲/白费力气/算了吧/徒劳无功/浪费力气/多此一举/浪费口水,What a waste of breath/ waste of breath/It’s a waste of breath/It’s no use talking,Colloquial,Complaints / Frustration / Giving up on communication
L1115,嘥口水,saai1 hau2 seoi2 ,0,嘥气/浪费口舌/白费劲/白费力气/算了吧/徒劳无功/浪费力气/多此一举/浪费口水,What a waste of breath/ waste of breath/It’s a waste of breath/It’s no use talking,Colloquial,Complaints / Frustration / Giving up on communication
L1116,難搞,naan4 gaau2,0,难搞/棘手/麻烦/废脑/伤脑,thorny/intractable/difficult,Colloquial,
L1117,唔係啩,m4 hai6 gwaa3,0,不是/不是吧/真的吗/开玩笑的吧/你开玩笑的吧,No way/no/not/are you joking/seriously,Colloquial,
L1118,唔閪係啩,m4 hai1 hai6 gwaa3,1,不是/不是吧/真的吗/开玩笑的吧/你开玩笑的吧,No way/no/not/are you joking/seriously,Colloquial,
L1119,唔撚係啩,m4 nan2 hai6 gwaa3,1,不是/不是吧/真的吗/开玩笑的吧/你开玩笑的吧,No way/no/not/are you joking/seriously,Colloquial,
L1120,倾偈,king1 gai2 ,0,聊天/交谈/倾计/谈话/,chat/talk,Colloquial,Behavior
L1121,打牙骹,daa2 ngaa4 gaau3,0,聊天/交谈/倾计/谈话/,chat/talk,slang,Behavior
L1122,大家慢慢,daai6 gaa1 maan6 maan6,0,吃饱了/吃完了,I'm full/I'm stuffed,Colloquial,
L1123,食饱喇,sik6 baau2 laa3,0,吃饱了/吃完了,I'm full/I'm stuffed,Colloquial,
L1124,爭崩頭,zaang1 bang1 tau4,0,内卷/恶性竞争/挣破头/争崩头,Involution,Colloquial,
L1125,做爛市,zou6 laan6 si5,0,内卷/恶性竞争/挣破头/做烂市,Involution,Colloquial,
L1126,塘水滾塘魚,tong4 seoi2 gwan2 tong4 jyu4,0,内卷/恶性竞争/挣破头,Involution,slang,
L1127,累鬥累,leoi6 dau3 leoi6,0,内卷/恶性竞争/挣破头,Involution,Colloquial,
L1128,恶性競爭,ok3 sing3 ging3 zang1,0,内卷/恶性竞争/挣破头,Involution,Colloquial,
L1129,揾命博,wan2 meng6 bok3,0,拼命/不要命,Desperate/Reckless,Colloquial,Status Description
L1130,好聲啲,hou2 seng1 di1,0,小心点/注意安全,be safe/take care,Colloquial,warn
L1131,好聲,hou2 seng1 ,0,小心/当心/慢走,be careful/be watchful/,Colloquial,Instructions
L1132,因住,jan1 zyu6,0,当心/小心,watch out/look out/be careful/be cautious/beware of,Colloquial,Instructions
L1133,啲咁多,di1 gam3 do1,0,这么小/这么点/一丁点/少少,a little bit/just a bit,Colloquial,Quantity description
L1134,雞碎咁多,gai1 seoi3 gam3 do1,0,这么小/这么点/一丁点/少少,a little bit/just a bit/very little,Colloquial,Quantity description
L1135,啲咁啄,dit1 gam3 doek1,0,这么小/这么点/一丁点/少少,a little bit/just a bit/very little,Colloquial,Quantity description
L1136,啋過你,coi1 gwo3 nei5,0,呸呸呸/闭上你的嘴/乌鸦嘴,Shut your stinky mouth/jinx,slang,
L1137,啋過你把衰口,coi1 gwo3 nei5 baa2 seoi1 hau2,0,呸呸呸/闭上你的嘴/乌鸦嘴,Shut your stinky mouth/jinx,slang,
L1138,啋過你把口,coi1 gwo3 nei5 baa2 hau2,0,呸呸呸/闭上你的嘴/乌鸦嘴,Shut your stinky mouth/jinx,slang,
L1139,大吉利事,daai6 gat1 lei6 si6,0,呸呸呸/闭上你的嘴/乌鸦嘴,Shut your stinky mouth/jinx,slang,
L1140,啋過你把死人口,coi1 gwo3 nei5 baa2 sei2 jan4 hau2,1,呸呸呸/闭上你的嘴/乌鸦嘴,Shut your stinky mouth/jinx,slang,abuse
L1141,啋過你把閪口,coi1 gwo3 nei5 baa2 hai1 hau2,1,呸呸呸/闭上你的嘴/乌鸦嘴,Shut your stinky mouth/jinx,slang,abuse
L1142,冤戾,jyun1 lai2,0,冤枉,Wrongfully convicted,Colloquial,
L1143,下扒輕輕,haa6 paa4 heng1 heng1,0,随便答应/随口许诺/,promising easily,Colloquial,
L1144,濕濕碎,sap1 sap1 seoi3,0,湿湿碎/小事一桩/小事情/小意思/小问题/小菜一碟/轻而易举/小case,easy job/trivial/asy to fix/No sweat/easy case,Colloquial,
L1145,四正,sei3 zeng3 ,0,端正/整齐/顺眼,tidy/fit/sound and wholesome/good look/,slang,
L1146,牙煙,ngaa4 jin1,0,危险的/有风险的/不安全的/有害的/不安全/危险/有害, risky/dangerous/unsafe/hazardous,Colloquial,
L1147,一嚿雲,jat1 gau6 wan4 ,0,不清不楚/糊里糊涂,stupid/Unclear/Confused,slang,
L1148,把鬼,baa2 gwai2,0,没用/没用的/不做某事/有什么用/白费劲/毫无用处,futile/pointless/meaningless,Colloquial,
L1149,巴揸,baa1 zaa1,0,多嘴/多管闲事,Talkative/meddlesome,slang,
L1150,大水喉,daai6 seoi2 hau4,0,金主爸爸/有钱人/干爹/金主/榜一大哥/钞能力,rich people/rich/Financial assistance,slang,Behavior/People
L1151,損咗,syun2 zo2 ,0,擦伤了/破了皮/受伤了,Abrasion/Broken skin/Injury,Colloquial,Injury
L1152,屈親,wat1 can1,0,扭伤了/受伤了/受伤了,I sprained my ankle/I'm injured/I'm hurt,Colloquial,Injury
L1153,屈親隻手,wat1 can1 zek3 sau2,0,手扭伤了/扭伤了手/受伤了,My hand is sprained/I have a sprained hand/I am injured,Colloquial,Injury
L1154,屈親隻腳,wat1 can1 zek3 goek3,0,脚扭伤了/扭伤了脚//受伤了/脚崴了/扭伤脚踝,I twisted my ankle/twisted my ankle/injured,Colloquial,Injury
L1155,屈親條腰,wat1 can1 tiu4 jiu1,0,腰扭伤了/扭伤了腰/受伤了,I twisted my waist/twisted my back/injured myself,Colloquial,Injury
L1156,拗柴,ngaau2 caai4 ,0,脚扭伤了/扭伤了脚//受伤了/脚崴了/扭伤脚踝,I twisted my ankle/twisted my ankle/injured,Colloquial,Injury
L1157,撳掣,gam6 zai3,0,按钮,Button,Colloquial,
L1158,入實驗室撳緊急掣,jap6 sat6 jim6 sat1 gam6 gan2 gap1 zai3,0,入实验室按紧急按钮,to enter the laboratory and press the emergency stop button,Chinese proverbs ,
L1159,撳錢,gam6 cin2,0,拿钱/提款,Collect the money/Withdrawal,Colloquial,
L1160,撳門鐘,gam6 mun4 zung1,0,按门铃,press a doorbell,Colloquial,
L1161,撳落去,gam6 lok6 heoi3,0,按下去,Press it down,Colloquial,
L1162,淥親,luk6 can1,0,烫伤/烫着,scald,Colloquial,
L1163,淥鳩親,luk6 kau2 can1,1,烫伤/烫着,scald,Colloquial,
L1164,損鳩咗,syun2 kau2 zo2 ,1,擦伤了/破了皮/受伤了,Abrasion/Broken skin/Injury,Colloquial,Injury
L1165,損撚咗,syun2 nan2 zo2 ,1,擦伤了/破了皮/受伤了,Abrasion/Broken skin/Injury,Colloquial,Injury
L1166,損柒咗,syun2 cat6 zo2 ,1,擦伤了/破了皮/受伤了,Abrasion/Broken skin/Injury,Colloquial,Injury
L1167,屈鳩親,wat1 kau2 can1,1,扭伤了/受伤了/受伤了,I sprained my ankle/I'm injured/I'm hurt,Colloquial,Injury
L1168,好,hou3,0,好的/无语/无语了/可以,ok/okay/speechless,Colloquial,
L1169,得,dak1,0,好的/无语/无语了/可以,ok/okay/speechless,Colloquial,
L1170,冇嘢講,mou2 je5 gong2,0,好的/无语/无语了/可以/无话可说,ok/okay/speechless,Colloquial,
L1171,得喇咁,dak1 laa3 gam3,0,好的/无语/无语了/可以/无话可说,ok/okay/speechless,Colloquial,
L1172,冇嘢好講,mou2 je5 hou3 gong2,0,好的/无语/无语了/可以/无话可说,ok/okay/speechless,Colloquial,
L1173,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
